시도명,시군구명,상호명,상권업종중분류명,상권업종소분류코드,상권업종소분류명,행정동명,경도,위도,지역
광주광역시,서구,탐엔탐스,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.854432141764,35.1546117304905,서구 쌍촌동
광주광역시,서구,피엔제이커피앤비어,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.837535988067,35.1518908677409,서구 쌍촌동
광주광역시,서구,커피플레이스,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.858916141393,35.1541763115814,서구 쌍촌동
광주광역시,서구,커피빈,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847943642009,35.1477537732455,서구 쌍촌동
광주광역시,서구,유달리,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.851203718061,35.1500472010989,서구 쌍촌동
광주광역시,서구,카페세화,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.857745201778,35.1602135629647,서구 쌍촌동
광주광역시,서구,토프레소,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.850565842535,35.1524839017452,서구 쌍촌동
광주광역시,서구,메가엠지씨커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.867797382189,35.1579733382678,서구 쌍촌동
광주광역시,서구,EDENCOFFEE,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.857799493736,35.1492622573666,서구 쌍촌동
광주광역시,서구,데코르,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.856721435418,35.1439519447555,서구 쌍촌동
광주광역시,서구,메가MGC커피광주,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847871182497,35.1521157817819,서구 쌍촌동
광주광역시,서구,카페,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.866369329173,35.1477743298491,서구 쌍촌동
광주광역시,서구,커피쉐이리,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.851034436822,35.1542820998174,서구 쌍촌동
광주광역시,서구,씨티매니저,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.85233893683,35.1567372130115,서구 쌍촌동
광주광역시,서구,이디야커피,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847799842975,35.1540620913526,서구 쌍촌동
광주광역시,서구,브릭스,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.850862357218,35.150909292683,서구 쌍촌동
광주광역시,서구,메가MGC커피,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.848858511141,35.1482492159156,서구 쌍촌동
광주광역시,서구,달리는커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.860338151052,35.1584532433681,서구 쌍촌동
광주광역시,서구,파스쿠찌,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.848946964197,35.1520989653426,서구 쌍촌동
광주광역시,서구,TheTarte,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847799842975,35.1540620913526,서구 쌍촌동
광주광역시,서구,몽레브,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.848938065254,35.1542892425316,서구 쌍촌동
광주광역시,서구,지니커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.856832049807,35.1446740968161,서구 쌍촌동
광주광역시,서구,드롭탑,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.868375181122,35.1558785096857,서구 쌍촌동
광주광역시,서구,열린공간스터디카페독서실,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847947452692,35.1474833942404,서구 쌍촌동
광주광역시,서구,누누디저트,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.85233893683,35.1567372130115,서구 쌍촌동
광주광역시,서구,로즈마리,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.850938282741,35.1548761009889,서구 쌍촌동
광주광역시,서구,카페드롭탑M,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847871182497,35.1521157817819,서구 쌍촌동
광주광역시,서구,슬슬베이크샵,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.865049946003,35.1479512695588,서구 쌍촌동
광주광역시,서구,무드카페,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.853110109338,35.1479289802606,서구 쌍촌동
광주광역시,서구,더치스토리,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847987486749,35.1594361172844,서구 쌍촌동
광주광역시,서구,아이캔커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.860735532293,35.1567173096639,서구 쌍촌동
광주광역시,서구,텐퍼센트커피,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.848934891619,35.1545145581936,서구 쌍촌동
광주광역시,서구,커피에반하다,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.843253786645,35.1542260908989,서구 쌍촌동
광주광역시,서구,파인어스,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.86526126441,35.1564442984339,서구 쌍촌동
광주광역시,서구,더벤티,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.851338735795,35.1490299170292,서구 쌍촌동
광주광역시,서구,플라워카페이엘,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.855928268601,35.1441698048457,서구 쌍촌동
광주광역시,서구,날쌘카페,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.856395696693,35.1515475465578,서구 쌍촌동
광주광역시,서구,커피에반하다,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.868760045919,35.1518619247812,서구 쌍촌동
광주광역시,서구,파스쿠찌,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.863478155838,35.1607542286223,서구 쌍촌동
광주광역시,서구,플랜비,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.862378951707,35.1577152613633,서구 쌍촌동
광주광역시,서구,Plaire,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.862542901614,35.1490905477231,서구 쌍촌동
광주광역시,서구,희카페,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.859754060064,35.1483973096316,서구 쌍촌동
광주광역시,서구,청년다방,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847801713202,35.1554862944039,서구 쌍촌동
광주광역시,서구,벌크커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.863313838554,35.1583640192633,서구 쌍촌동
광주광역시,서구,날쌘카페쌍촌,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.856395696693,35.1515475465578,서구 쌍촌동
광주광역시,서구,딜리바리1리터&정대왕카스테라,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.861252243284,35.1574432748278,서구 쌍촌동
광주광역시,서구,고망고,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847871182497,35.1521157817819,서구 쌍촌동
광주광역시,서구,카페,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.863187442691,35.15088133991,서구 쌍촌동
광주광역시,서구,카페,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.858789452214,35.1412402396523,서구 쌍촌동
광주광역시,서구,미니보틀,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.862752328247,35.157700739145,서구 쌍촌동
광주광역시,서구,뱅,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.86273959648,35.1452074213986,서구 쌍촌동
광주광역시,서구,카페위위,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.864153976123,35.1508273077011,서구 쌍촌동
광주광역시,서구,컴포즈커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.856832049807,35.1446740968161,서구 쌍촌동
광주광역시,서구,노바스타,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.864740571985,35.1504722512149,서구 쌍촌동
광주광역시,서구,블랭크,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.84231444156,35.1453835633835,서구 쌍촌동
광주광역시,서구,유리한과점,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.848938065254,35.1542892425316,서구 쌍촌동
광주광역시,서구,엣마우,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.864381060775,35.1463315214731,서구 쌍촌동
광주광역시,서구,컴포즈커피,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.849427772349,35.1491289655144,서구 쌍촌동
